"Limited Access Document: To add information, please make comments. If you have questions about the document, please contact Ella Neumann at eneumann@sitkascience.org Document created using information provided by state and federal agencies, tribes, municipalities, and other organizations throughout Southeast Alaska.

GIS files, .csv files, and other information available on the SSSC Github Page: https://github.com/Sitka-Sound-Science-Center/southeast_monitoring_locations ",,,,NWS Fields,,,,,,,,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,,,,,,,,,,,,,,,
"Mission Cove, Installation 15, Plot 1550",392,Cooperative Stand-Density Study (CSDS),,,US Forest Service,54.87356,-132.797,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,Location approximate.
"Old Frank's Creek III, Installation 27, Plot 2031",393,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.42697,-132.486,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,Location approximate.
"Old Frank's Creek III, Installation 27, Plot 2000",394,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.42657,-132.483,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,Location approximate.
"Lower Cave Creek, Installation 63, Plot 404",395,Pruning + PCT (Petruncio-JFSL),,,US Forest Service,55.3418,-132.757,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Differentially corrected GPS point using Trimble ProXT and PFO. Collected 7/23/2012,,,,,,,,PCT + pruned with 12' lift
"Lower Cave Creek, Installation 63, Plot 403",396,Pruning + PCT (Petruncio-JFSL),,,US Forest Service,55.34179,-132.758,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Differentially corrected GPS point using Trimble ProXT and PFO. Collected 7/23/2012,,,,,,,,"PCT + pruned with 17' lift. PDIOP high, location approximate."
"Lower Cave Creek, Installation 63, Plot 402",397,Pruning + PCT (Petruncio-JFSL),,,US Forest Service,55.34143,-132.758,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Differentially corrected GPS point using Trimble ProXT and PFO. Collected 7/23/2012,,,,,,,,"control unit. PDIOP high, location approximate."
"Lower Cave Creek, Installation 63, Plot 401",398,Pruning + PCT (Petruncio-JFSL),,,US Forest Service,55.3415,-132.759,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Differentially corrected GPS point using Trimble ProXT and PFO. Collected 7/23/2012,,,,,,,,PCT + pruned with 8' lift
"Cave Creek, Installation 60, Plot 2210",399,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.33916,-132.759,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Combination: drawn from field maps onto TNF DOQQs & used differentially corrected Trimble GPS pts.,,,,,,,,Location approximate
"Cave Creek, Installation 60, Plot 2201",400,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.3389,-132.758,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Combination: drawn from field maps onto TNF DOQQs & used differentially corrected Trimble GPS pts.,,,,,,,,Location approximate
"Cave Creek, Installation 60, Plot 2220",401,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.33864,-132.76,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Combination: drawn from field maps onto TNF DOQQs & used differentially corrected Trimble GPS pts.,,,,,,,,Location approximate
"Cave Creek, Installation 60, Plot 2190",402,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.33838,-132.759,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Combination: drawn from field maps onto TNF DOQQs & used differentially corrected Trimble GPS pts.,,,,,,,,Location approximate
"Cave Creek, Installation 60, Plot 2180",403,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.33786,-132.759,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Combination: drawn from field maps onto TNF DOQQs & used differentially corrected Trimble GPS pts.,,,,,,,,Location approximate
"Lancaster Cove, Unit 4, ",404,Alternatives to Clearcutting (ATC),,,US Forest Service,55.20093,-132.079,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Combination PLGR GPS initial reference point and Criterion laser traverse,,,,,,,,
"Lancaster Cove, Unit 3, ",405,Alternatives to Clearcutting (ATC),,,US Forest Service,55.19427,-132.091,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Combination PLGR GPS initial reference point and Criterion laser traverse,,,,,,,,
"Lancaster Cove, Unit 8, ",406,Alternatives to Clearcutting (ATC),,,US Forest Service,55.19075,-132.089,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Combination PLGR GPS initial reference point and Criterion laser traverse,,,,,,,,
"Lancaster Cove, Unit 3/Unit8, Leave Island",407,Alternatives to Clearcutting (ATC),,,US Forest Service,55.19084,-132.093,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Combination PLGR GPS initial reference point and Criterion laser traverse,,,,,,,,
"Lancaster Cove, Unit 6, ",408,Alternatives to Clearcutting (ATC),,,US Forest Service,55.18742,-132.072,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Combination PLGR GPS initial reference point and Criterion laser traverse,,,,,,,,
"Lancaster Cove, Unit 9, ",409,Alternatives to Clearcutting (ATC),,,US Forest Service,55.18211,-132.07,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Combination PLGR GPS initial reference point and Criterion laser traverse,,,,,,,,
"Lancaster Cove, Unit 1, ",410,Alternatives to Clearcutting (ATC),,,US Forest Service,55.18288,-132.104,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Combination PLGR GPS initial reference point and Criterion laser traverse,,,,,,,,
"Lancaster Cove, Unit 2, ",411,Alternatives to Clearcutting (ATC),,,US Forest Service,55.17751,-132.115,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Combination PLGR GPS initial reference point and Criterion laser traverse,,,,,,,,
"Lancaster Cove, Unit 7, ",412,Alternatives to Clearcutting (ATC),,,US Forest Service,55.17728,-132.1,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Combination PLGR GPS initial reference point and Criterion laser traverse,,,,,,,,
"Lancaster Cove, Unit 2, Leave Island",413,Alternatives to Clearcutting (ATC),,,US Forest Service,55.17741,-132.115,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Combination PLGR GPS initial reference point and Criterion laser traverse,,,,,,,,
"Lancaster Cove, Unit 5, ",414,Alternatives to Clearcutting (ATC),,,US Forest Service,55.16379,-132.14,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Combination PLGR GPS initial reference point and Criterion laser traverse,,,,,,,,
"Mission Cove, Installation 15, Plot 1560",415,Cooperative Stand-Density Study (CSDS),,,US Forest Service,54.8738,-132.797,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,Location approximate.
"Mission Cove, Installation 15, Plot 1530",416,Cooperative Stand-Density Study (CSDS),,,US Forest Service,54.87328,-132.796,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,Location approximate.
"Mission Cove, Installation 15, Plot 1540",417,Cooperative Stand-Density Study (CSDS),,,US Forest Service,54.87303,-132.797,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,Location approximate.
"Koiangles, Installation 16, Plot 1600",418,Cooperative Stand-Density Study (CSDS),,,US Forest Service,54.82157,-132.696,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,
"Koiangles, Installation 16, Plot 1600",419,Cooperative Stand-Density Study (CSDS),,,US Forest Service,54.82137,-132.697,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,
"Koiangles, Installation 16, Plot 1570",420,Cooperative Stand-Density Study (CSDS),,,US Forest Service,54.82087,-132.699,,,,Destroyed,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,
"Experiment 1 (0-5 years), Chichagof Humpback, ",421,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,58.12928,-135.693,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,StandID 200004900. Control and 80 TPA treatments have 1 fenced deer exclosure & 1 unfenced paired area. Number of 1/5-acre permanent plots still to be determined.
"Experiment 2 (15-25 years), Chichagof Mud Bay N, ",422,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,58.15272,-135.908,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,"StandID 193000193. Five, 1/5-acre permanent plots in each treatment. Control & 18x18 PCT each have 1 fenced & 1 unfenced deer exclosure."
"Experiment 2 (15-25 years), Chichagof Mud Bay S, ",423,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,58.11544,-135.937,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,"StandID 193002900. Five, 1/5-acre permanent plots in each treatment. Control & 18x18 PCT each have 1 fenced & 1 unfenced deer exclosure."
"Experiment 3 (25-35 years), Chichagof Todd E, ",424,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,57.4637,-134.961,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,"StandID 245000442. Five, 1/5-acre permanent plots are installed in each treatment unit. The control & 1:2 pruning treatments each have 1 fenced & 1 unfenced deer exclosure."
"Experiment 3 (25-35 years), Chichagof Todd W, ",425,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,57.46141,-135.007,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,"StandID 245000413. Five, 1/5-acre permanent plots are installed in each treatment unit. The control & 1:2 pruning treatments each have 1 fenced & 1 unfenced deer exclosure."
"Experiment 1 (0-5 years), Etolin Newlywed 1, ",426,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,56.32866,-132.422,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,StandID 462000270. Control and 80 TPA treatments have 1 fenced deer exclosure & 1 unfenced paired area. Number of 1/5-acre permanent plots still to be determined.
"Experiment 1 (0-5 years), Etolin Newlywed 2, ",427,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,56.31914,-132.452,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,StandID 462000271. Control and 80 TPA treatments have 1 fenced deer exclosure & 1 unfenced paired area. Number of 1/5-acre permanent plots still to be determined.
"Experiment 1 (0-5 years), Etolin Newlywed 3, ",428,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,56.31079,-132.464,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,StandID 462000272. Control and 80 TPA treatments have 1 fenced deer exclosure & 1 unfenced paired area. Number of 1/5-acre permanent plots still to be determined.
"Experiment 1 (0-5 years), Etolin Newlywed 4, ",429,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,56.30111,-132.465,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,StandID 462000273. Control and 80 TPA treatments have 1 fenced deer exclosure & 1 unfenced paired area. Number of 1/5-acre permanent plots still to be determined.
"Experiment 1 (0-5 years), Kupreanof Big John, ",430,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,56.77402,-133.532,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,StandID 429010014. Control and 80 TPA treatments have 1 fenced deer exclosure & 1 unfenced paired area. Number of 1/5-acre permanent plots still to be determined.
"Upper Maybeso Valley, Installation 5, Plot 119",431,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.50291,-132.69,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Experiment 1 (0-5 years), Kupreanof Duncan, ",432,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,56.77469,-133.47,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,StandID 438000010. Control and 80 TPA treatments have 1 fenced deer exclosure & 1 unfenced paired area. Number of 1/5-acre permanent plots still to be determined.
"Experiment 4 (<35 years), Kupreanof Little Totem, ",433,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,56.46272,-133.418,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,"StandID 432010009. Four, 1/5-acre permanent plots each in the control, 23x23 PCT, & girdling treatments. Two plots in each slash treatment. No deer exclosures."
"Experiment 2 (15-25 years), Kupreanof Portage E, ",434,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,56.93282,-133.202,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,"StandID 444000003. Five, 1/5-acre permanent plots in each treatment. Control & 18x18 PCT each have 1 fenced & 1 unfenced deer exclosure."
"Experiment 1 (0-5 years), Kupreanof Portage W, ",435,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,56.96196,-133.354,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,StandID 424020028. Control and 80 TPA treatments have 1 fenced deer exclosure & 1 unfenced paired area. Number of 1/5-acre permanent plots still to be determined.
"Experiment 4 (<35 years), Kupreanof Sumner, ",436,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,56.44772,-133.5,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,"StandID 431000013. Four, 1/5-acre permanent plots each in the control, 23x23 PCT, & girdling treatments. Two plots in each slash treatment. No deer exclosures."
"Experiment 4 (<35 years), Kupreanof Totem Bay, ",437,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,56.49824,-133.377,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,"StandID 432020001. Four, 1/5-acre permanent plots each in the control, 23x23 PCT, & girdling treatments. Two plots in each slash treatment. No deer exclosures."
"Experiment 2 (15-25 years), Mainland Homeshore N, ",438,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,58.33643,-135.331,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,"StandID 119000004. Five, 1/5-acre permanent plots in each treatment. Control & 18x18 PCT each have 1 fenced & 1 unfenced deer exclosure."
"Experiment 2 (15-25 years), Mainland Homeshore S, ",439,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,58.32161,-135.35,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,"StandID 119000005. Five, 1/5-acre permanent plots in each treatment. Control & 18x18 PCT each have 1 fenced & 1 unfenced deer exclosure."
"Experiment 2 (15-25 years), Mitkof Froot Loops, ",440,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,56.63914,-132.802,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,"StandID 450000028. Five, 1/5-acre permanent plots in each treatment. Control & 18x18 PCT each have 1 fenced & 1 unfenced deer exclosure."
"Experiment 2 (15-25 years), Mitkof Woodpecker, ",441,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,56.51871,-132.902,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,"StandID 452000025. Five, 1/5-acre permanent plots in each treatment. Control & 18x18 PCT each have 1 fenced & 1 unfenced deer exclosure."
"Experiment 2 (15-25 years), POW Alder Creek, ",442,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,56.32951,-133.486,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,"StandID 529020505. Five, 1/5-acre permanent plots in each treatment. Control & 18x18 PCT each have 1 fenced & 1 unfenced deer exclosure."
"Experiment 2 (15-25 years), POW Butterfly, ",443,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,55.87037,-132.923,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,"StandID 574010510. Five, 1/5-acre permanent plots in each treatment. Control & 18x18 PCT each have 1 fenced & 1 unfenced deer exclosure."
"Experiment 3 (25-35 years), POW Cave Creek E, ",444,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,55.32199,-132.751,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,"StandID 621060516. Five, 1/5-acre permanent plots are installed in each treatment unit. The control & 1:2 pruning treatments each have 1 fenced & 1 unfenced deer exclosure."
"Experiment 2 (15-25 years), POW Cave Creek W, ",445,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,55.32617,-132.782,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,"StandID 624050515. Five, 1/5-acre permanent plots in each treatment. Control & 18x18 PCT each have 1 fenced & 1 unfenced deer exclosure."
"Experiment 2 (15-25 years), POW Coffman Creek, ",446,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,55.9782,-132.859,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,"StandID 572030512. Five, 1/5-acre permanent plots in each treatment. Control & 18x18 PCT each have 1 fenced & 1 unfenced deer exclosure."
"Experiment 4 (<35 years), POW Deer Creek, ",447,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,55.72329,-132.537,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,"StandID 586010509. Four, 1/5-acre permanent plots each in the control, 23x23 PCT, & girdling treatments. Two plots in each slash treatment. No deer exclosures."
"Experiment 1 (0-5 years), POW Gutchi, ",448,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,55.87669,-133.09,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,StandID 571030151. Control and 80 TPA treatments have 1 fenced deer exclosure & 1 unfenced paired area. Number of 1/5-acre permanent plots still to be determined.
"Experiment 2 (15-25 years), POW Hatchery Creek, ",449,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,55.8823,-132.896,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,"StandID 574030504. Five, 1/5-acre permanent plots in each treatment. Control & 18x18 PCT each have 1 fenced & 1 unfenced deer exclosure."
"Experiment 1 (0-5 years), POW Lake Ellen, ",450,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,55.65686,-132.602,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,StandID 598019501. Control and 80 TPA treatments have 1 fenced deer exclosure & 1 unfenced paired area. Number of 1/5-acre permanent plots still to be determined.
"Experiment 4 (<35 years), POW Little Ratz, ",451,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,55.86001,-132.604,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,"StandID 584010524. Four, 1/5-acre permanent plots each in the control, 23x23 PCT, & girdling treatments. Two plots in each slash treatment. No deer exclosures."
"Experiment 4 (<35 years), POW Luck Creek, ",452,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,55.90533,-132.798,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,"StandID 581030505. Four, 1/5-acre permanent plots each in the control, 23x23 PCT, & girdling treatments. Two plots in each slash treatment. No deer exclosures."
"Experiment 4 (<35 years), POW Luck Lake, ",453,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,55.93797,-132.754,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,"StandID 581020503. Four, 1/5-acre permanent plots each in the control, 23x23 PCT, & girdling treatments. Two plots in each slash treatment. No deer exclosures."
